id,hub_station_id,borne_id,heure_debut,heure_fin,kwh_consommes,origine,statut
session_6195,hub_marrakech,hub_marrakech_borne_2,2025-09-14 21:58:00,2025-09-14 22:46:00,11.4,walk_in,terminee
session_6196,hub_marrakech,hub_marrakech_borne_3,2025-09-15 22:56:00,2025-09-16 00:24:00,33.8,reservee,terminee
session_6197,hub_marrakech,hub_marrakech_borne_5,2025-09-15 16:04:00,2025-09-15 17:19:00,31.2,walk_in,terminee
session_6198,hub_marrakech,hub_marrakech_borne_3,2025-09-16 18:40:00,2025-09-16 19:46:00,38.0,walk_in,terminee
session_6199,hub_marrakech,hub_marrakech_borne_1,2025-09-16 21:41:00,2025-09-16 22:34:00,15.0,reservee,terminee
session_6200,hub_marrakech,hub_marrakech_borne_5,2025-09-16 16:54:00,2025-09-16 17:42:00,27.2,reservee,terminee
session_6201,hub_marrakech,hub_marrakech_borne_4,2025-09-16 21:23:00,2025-09-16 22:35:00,6.9,reservee,terminee
session_6202,hub_marrakech,hub_marrakech_borne_6,2025-09-17 16:32:00,2025-09-17 17:54:00,26.4,reservee,terminee
session_6203,hub_marrakech,hub_marrakech_borne_3,2025-09-17 22:26:00,2025-09-17 23:04:00,7.8,walk_in,terminee
session_6204,hub_marrakech,hub_marrakech_borne_4,2025-09-17 20:42:00,2025-09-17 21:44:00,17.3,walk_in,terminee
session_6205,hub_marrakech,hub_marrakech_borne_4,2025-09-17 17:17:00,2025-09-17 18:14:00,7.4,walk_in,terminee
session_6206,hub_marrakech,hub_marrakech_borne_1,2025-09-17 13:26:00,2025-09-17 14:33:00,10.4,walk_in,terminee
session_6207,hub_marrakech,hub_marrakech_borne_3,2025-09-17 19:14:00,2025-09-17 19:40:00,37.4,reservee,terminee
session_6208,hub_marrakech,hub_marrakech_borne_3,2025-09-18 17:52:00,2025-09-18 18:36:00,15.0,reservee,terminee
session_6209,hub_marrakech,hub_marrakech_borne_6,2025-09-18 19:34:00,2025-09-18 20:05:00,27.1,reservee,terminee
session_6210,hub_marrakech,hub_marrakech_borne_1,2025-09-18 14:06:00,2025-09-18 14:54:00,28.0,reservee,terminee
session_6211,hub_marrakech,hub_marrakech_borne_6,2025-09-20 15:26:00,2025-09-20 16:36:00,10.5,walk_in,terminee
session_6212,hub_marrakech,hub_marrakech_borne_4,2025-09-20 13:32:00,2025-09-20 14:48:00,16.5,reservee,terminee
session_6213,hub_marrakech,hub_marrakech_borne_3,2025-09-20 19:52:00,2025-09-20 21:00:00,21.0,reservee,terminee
session_6214,hub_marrakech,hub_marrakech_borne_4,2025-09-20 20:31:00,2025-09-20 21:42:00,13.5,reservee,terminee
session_6215,hub_marrakech,hub_marrakech_borne_5,2025-09-20 12:12:00,2025-09-20 12:55:00,33.1,reservee,terminee
session_6216,hub_marrakech,hub_marrakech_borne_2,2025-09-21 16:35:00,2025-09-21 17:02:00,33.8,walk_in,terminee
session_6217,hub_marrakech,hub_marrakech_borne_3,2025-09-21 10:24:00,2025-09-21 11:39:00,14.5,walk_in,terminee
session_6218,hub_marrakech,hub_marrakech_borne_3,2025-09-21 10:01:00,2025-09-21 11:05:00,15.4,reservee,terminee
session_6219,hub_marrakech,hub_marrakech_borne_6,2025-09-21 12:06:00,2025-09-21 12:38:00,36.3,reservee,terminee
session_6220,hub_marrakech,hub_marrakech_borne_4,2025-09-21 15:42:00,2025-09-21 17:10:00,20.0,walk_in,terminee
session_6221,hub_marrakech,hub_marrakech_borne_4,2025-09-21 14:35:00,2025-09-21 15:06:00,38.3,walk_in,terminee
session_6222,hub_marrakech,hub_marrakech_borne_1,2025-09-22 16:19:00,2025-09-22 17:46:00,35.2,reservee,terminee
session_6223,hub_marrakech,hub_marrakech_borne_5,2025-09-23 15:38:00,2025-09-23 16:52:00,30.7,reservee,terminee
session_6224,hub_marrakech,hub_marrakech_borne_2,2025-09-23 13:24:00,2025-09-23 13:56:00,27.5,reservee,terminee
session_6225,hub_marrakech,hub_marrakech_borne_4,2025-09-23 17:34:00,2025-09-23 18:40:00,39.8,reservee,terminee
session_6226,hub_marrakech,hub_marrakech_borne_6,2025-09-23 18:50:00,2025-09-23 20:06:00,5.8,reservee,terminee
session_6227,hub_marrakech,hub_marrakech_borne_5,2025-09-23 16:39:00,2025-09-23 17:03:00,6.2,walk_in,terminee
session_6228,hub_marrakech,hub_marrakech_borne_6,2025-09-23 21:27:00,2025-09-23 22:44:00,38.7,reservee,terminee
session_6229,hub_marrakech,hub_marrakech_borne_2,2025-09-23 22:53:00,2025-09-23 23:19:00,30.0,reservee,terminee
session_6230,hub_marrakech,hub_marrakech_borne_4,2025-09-24 20:12:00,2025-09-24 21:38:00,8.5,reservee,terminee
session_6231,hub_marrakech,hub_marrakech_borne_1,2025-09-24 18:41:00,2025-09-24 19:55:00,36.6,reservee,terminee
session_6232,hub_marrakech,hub_marrakech_borne_2,2025-09-24 15:57:00,2025-09-24 16:57:00,16.8,reservee,terminee
session_6233,hub_marrakech,hub_marrakech_borne_3,2025-09-24 14:42:00,2025-09-24 15:40:00,26.8,reservee,terminee
session_6234,hub_marrakech,hub_marrakech_borne_1,2025-09-24 20:42:00,2025-09-24 21:14:00,27.7,walk_in,terminee
session_6235,hub_marrakech,hub_marrakech_borne_1,2025-09-25 15:13:00,2025-09-25 16:21:00,30.0,reservee,terminee
session_6236,hub_marrakech,hub_marrakech_borne_6,2025-09-25 20:07:00,2025-09-25 21:00:00,12.3,walk_in,terminee
session_6237,hub_marrakech,hub_marrakech_borne_1,2025-09-25 19:41:00,2025-09-25 21:09:00,28.6,walk_in,terminee
session_6238,hub_marrakech,hub_marrakech_borne_2,2025-09-25 22:26:00,2025-09-25 23:47:00,6.4,reservee,terminee
session_6239,hub_marrakech,hub_marrakech_borne_6,2025-09-26 17:18:00,2025-09-26 18:34:00,6.4,reservee,terminee
session_6240,hub_marrakech,hub_marrakech_borne_5,2025-09-26 08:28:00,2025-09-26 09:23:00,36.8,walk_in,terminee
session_6241,hub_marrakech,hub_marrakech_borne_3,2025-09-26 21:40:00,2025-09-26 22:38:00,17.4,reservee,terminee
session_6242,hub_marrakech,hub_marrakech_borne_6,2025-09-27 18:26:00,2025-09-27 19:00:00,8.9,walk_in,terminee
session_6243,hub_marrakech,hub_marrakech_borne_6,2025-09-27 20:45:00,2025-09-27 21:48:00,14.9,walk_in,terminee
session_6244,hub_marrakech,hub_marrakech_borne_6,2025-09-27 11:07:00,2025-09-27 12:09:00,13.2,reservee,terminee
session_6245,hub_marrakech,hub_marrakech_borne_6,2025-09-27 16:10:00,2025-09-27 17:02:00,15.3,reservee,terminee
session_6246,hub_marrakech,hub_marrakech_borne_3,2025-09-27 14:45:00,2025-09-27 16:01:00,23.9,walk_in,terminee
session_6247,hub_marrakech,hub_marrakech_borne_3,2025-09-27 13:29:00,2025-09-27 14:46:00,26.7,walk_in,terminee
session_6248,hub_marrakech,hub_marrakech_borne_4,2025-09-27 18:05:00,2025-09-27 18:27:00,17.5,walk_in,terminee
session_6249,hub_marrakech,hub_marrakech_borne_4,2025-09-27 10:14:00,2025-09-27 11:42:00,27.4,reservee,terminee
session_6250,hub_marrakech,hub_marrakech_borne_1,2025-09-27 14:54:00,2025-09-27 16:05:00,9.1,reservee,terminee
session_6251,hub_marrakech,hub_marrakech_borne_4,2025-09-27 11:53:00,2025-09-27 13:06:00,33.1,reservee,terminee
session_6252,hub_marrakech,hub_marrakech_borne_1,2025-09-27 14:37:00,2025-09-27 15:06:00,31.5,reservee,terminee
session_6253,hub_marrakech,hub_marrakech_borne_2,2025-09-28 13:56:00,2025-09-28 15:20:00,18.4,walk_in,terminee
session_6254,hub_marrakech,hub_marrakech_borne_4,2025-09-28 10:18:00,2025-09-28 11:10:00,8.9,walk_in,terminee
session_6255,hub_marrakech,hub_marrakech_borne_4,2025-09-28 15:16:00,2025-09-28 16:16:00,18.2,reservee,terminee
session_6256,hub_marrakech,hub_marrakech_borne_1,2025-09-28 11:17:00,2025-09-28 12:13:00,36.6,reservee,terminee
session_6257,hub_marrakech,hub_marrakech_borne_3,2025-09-29 13:35:00,2025-09-29 14:11:00,34.4,reservee,terminee
session_6258,hub_marrakech,hub_marrakech_borne_3,2025-09-29 19:05:00,2025-09-29 20:07:00,38.7,walk_in,terminee
session_6259,hub_marrakech,hub_marrakech_borne_3,2025-09-29 13:53:00,2025-09-29 14:22:00,17.9,reservee,terminee
session_6260,hub_marrakech,hub_marrakech_borne_5,2025-09-29 18:15:00,2025-09-29 19:03:00,15.0,walk_in,terminee
session_6261,hub_marrakech,hub_marrakech_borne_5,2025-09-29 18:32:00,2025-09-29 19:03:00,37.0,reservee,terminee
session_6262,hub_marrakech,hub_marrakech_borne_3,2025-09-30 15:28:00,2025-09-30 16:01:00,26.2,reservee,terminee
session_6263,hub_marrakech,hub_marrakech_borne_5,2025-09-30 22:46:00,2025-09-30 23:42:00,9.0,reservee,terminee
session_6264,hub_marrakech,hub_marrakech_borne_6,2025-09-30 13:44:00,2025-09-30 15:03:00,8.2,reservee,terminee
session_6265,hub_marrakech,hub_marrakech_borne_6,2025-10-01 20:02:00,2025-10-01 20:54:00,13.6,walk_in,terminee
session_6266,hub_marrakech,hub_marrakech_borne_5,2025-10-02 17:15:00,2025-10-02 18:43:00,23.9,walk_in,terminee
session_6267,hub_marrakech,hub_marrakech_borne_4,2025-10-02 11:17:00,2025-10-02 12:18:00,10.4,reservee,terminee
session_6268,hub_marrakech,hub_marrakech_borne_3,2025-10-02 16:22:00,2025-10-02 17:13:00,35.7,reservee,terminee
session_6269,hub_marrakech,hub_marrakech_borne_2,2025-10-02 16:31:00,2025-10-02 17:35:00,8.6,reservee,terminee
session_6270,hub_marrakech,hub_marrakech_borne_5,2025-10-02 20:30:00,2025-10-02 21:01:00,32.9,walk_in,terminee
session_6271,hub_marrakech,hub_marrakech_borne_4,2025-10-02 18:10:00,2025-10-02 18:58:00,37.9,reservee,terminee
session_6272,hub_marrakech,hub_marrakech_borne_2,2025-10-02 21:32:00,2025-10-02 22:06:00,26.6,walk_in,terminee
session_6273,hub_marrakech,hub_marrakech_borne_1,2025-10-02 22:00:00,2025-10-02 23:21:00,26.9,reservee,terminee
session_6274,hub_marrakech,hub_marrakech_borne_1,2025-10-02 22:01:00,2025-10-02 22:33:00,28.5,walk_in,terminee
session_6275,hub_marrakech,hub_marrakech_borne_5,2025-10-03 18:33:00,2025-10-03 19:23:00,5.9,reservee,terminee
session_6276,hub_marrakech,hub_marrakech_borne_1,2025-10-03 19:11:00,2025-10-03 20:19:00,8.1,walk_in,terminee
session_6277,hub_marrakech,hub_marrakech_borne_2,2025-10-03 17:23:00,2025-10-03 18:47:00,23.4,walk_in,terminee
session_6278,hub_marrakech,hub_marrakech_borne_3,2025-10-03 16:52:00,2025-10-03 17:40:00,38.9,reservee,terminee
session_6279,hub_marrakech,hub_marrakech_borne_4,2025-10-03 12:31:00,2025-10-03 13:00:00,26.9,reservee,terminee
session_6280,hub_marrakech,hub_marrakech_borne_6,2025-10-04 17:12:00,2025-10-04 18:00:00,26.8,walk_in,terminee
session_6281,hub_marrakech,hub_marrakech_borne_2,2025-10-04 15:04:00,2025-10-04 15:27:00,17.7,walk_in,terminee
session_6282,hub_marrakech,hub_marrakech_borne_6,2025-10-04 15:16:00,2025-10-04 16:39:00,25.2,reservee,terminee
session_6283,hub_marrakech,hub_marrakech_borne_4,2025-10-04 20:06:00,2025-10-04 20:33:00,28.6,walk_in,terminee
session_6284,hub_marrakech,hub_marrakech_borne_3,2025-10-04 22:09:00,2025-10-04 22:30:00,8.5,reservee,terminee
session_6285,hub_marrakech,hub_marrakech_borne_2,2025-10-04 07:13:00,2025-10-04 07:42:00,32.8,reservee,terminee
session_6286,hub_marrakech,hub_marrakech_borne_2,2025-10-04 09:08:00,2025-10-04 09:33:00,28.8,reservee,terminee
session_6287,hub_marrakech,hub_marrakech_borne_6,2025-10-04 14:46:00,2025-10-04 15:07:00,20.1,reservee,terminee
session_6288,hub_marrakech,hub_marrakech_borne_1,2025-10-04 15:09:00,2025-10-04 15:33:00,21.8,walk_in,terminee
session_6289,hub_marrakech,hub_marrakech_borne_6,2025-10-04 13:17:00,2025-10-04 14:08:00,14.8,reservee,terminee
session_6290,hub_marrakech,hub_marrakech_borne_4,2025-10-05 18:32:00,2025-10-05 18:55:00,21.6,reservee,terminee
session_6291,hub_marrakech,hub_marrakech_borne_6,2025-10-05 16:28:00,2025-10-05 17:16:00,6.7,reservee,terminee
session_6292,hub_marrakech,hub_marrakech_borne_3,2025-10-05 17:28:00,2025-10-05 18:42:00,20.5,reservee,terminee
session_6293,hub_marrakech,hub_marrakech_borne_2,2025-10-05 14:22:00,2025-10-05 15:46:00,16.4,reservee,terminee
session_6294,hub_marrakech,hub_marrakech_borne_5,2025-10-05 08:35:00,2025-10-05 09:18:00,38.1,reservee,terminee
session_6295,hub_marrakech,hub_marrakech_borne_2,2025-10-05 12:49:00,2025-10-05 14:14:00,38.5,reservee,terminee
session_6296,hub_marrakech,hub_marrakech_borne_6,2025-10-05 15:52:00,2025-10-05 17:05:00,19.0,reservee,terminee
session_6297,hub_marrakech,hub_marrakech_borne_6,2025-10-05 13:25:00,2025-10-05 14:53:00,34.9,walk_in,terminee
session_6298,hub_marrakech,hub_marrakech_borne_3,2025-10-05 11:44:00,2025-10-05 12:32:00,8.3,walk_in,terminee
session_6299,hub_marrakech,hub_marrakech_borne_2,2025-10-05 13:07:00,2025-10-05 13:29:00,16.5,reservee,terminee
session_6300,hub_marrakech,hub_marrakech_borne_1,2025-10-06 21:51:00,2025-10-06 23:12:00,20.8,reservee,terminee
session_6301,hub_marrakech,hub_marrakech_borne_1,2025-10-06 21:56:00,2025-10-06 23:23:00,39.8,reservee,terminee
session_6302,hub_marrakech,hub_marrakech_borne_6,2025-10-06 15:00:00,2025-10-06 16:07:00,9.2,reservee,terminee
session_6303,hub_marrakech,hub_marrakech_borne_1,2025-10-06 17:05:00,2025-10-06 17:39:00,24.4,reservee,terminee
session_6304,hub_marrakech,hub_marrakech_borne_4,2025-10-06 18:00:00,2025-10-06 19:19:00,7.0,walk_in,terminee
session_6305,hub_marrakech,hub_marrakech_borne_6,2025-10-07 15:27:00,2025-10-07 16:42:00,31.1,reservee,terminee
session_6306,hub_marrakech,hub_marrakech_borne_1,2025-10-07 16:57:00,2025-10-07 17:23:00,30.7,reservee,terminee
session_6307,hub_marrakech,hub_marrakech_borne_6,2025-10-07 21:00:00,2025-10-07 22:10:00,9.6,walk_in,terminee
session_6308,hub_marrakech,hub_marrakech_borne_2,2025-10-07 15:16:00,2025-10-07 16:25:00,9.1,reservee,terminee
session_6309,hub_marrakech,hub_marrakech_borne_3,2025-10-07 17:34:00,2025-10-07 18:34:00,7.8,reservee,terminee
session_6310,hub_marrakech,hub_marrakech_borne_2,2025-10-07 16:13:00,2025-10-07 16:37:00,23.5,reservee,terminee
session_6311,hub_marrakech,hub_marrakech_borne_6,2025-10-08 16:14:00,2025-10-08 17:13:00,36.8,reservee,terminee
session_6312,hub_marrakech,hub_marrakech_borne_6,2025-10-08 20:15:00,2025-10-08 20:45:00,7.7,reservee,terminee
session_6313,hub_marrakech,hub_marrakech_borne_2,2025-10-08 16:26:00,2025-10-08 17:51:00,35.2,walk_in,terminee
session_6314,hub_marrakech,hub_marrakech_borne_6,2025-10-08 18:50:00,2025-10-08 19:57:00,26.0,walk_in,terminee
session_6315,hub_marrakech,hub_marrakech_borne_3,2025-10-09 17:47:00,2025-10-09 18:13:00,28.2,reservee,terminee
session_6316,hub_marrakech,hub_marrakech_borne_6,2025-10-09 13:29:00,2025-10-09 14:15:00,34.2,reservee,terminee
session_6317,hub_marrakech,hub_marrakech_borne_2,2025-10-09 19:54:00,2025-10-09 20:56:00,37.6,reservee,terminee
session_6318,hub_marrakech,hub_marrakech_borne_4,2025-10-10 11:52:00,2025-10-10 13:08:00,16.0,walk_in,terminee
session_6319,hub_marrakech,hub_marrakech_borne_1,2025-10-10 16:25:00,2025-10-10 17:26:00,39.5,reservee,terminee
session_6320,hub_marrakech,hub_marrakech_borne_2,2025-10-10 17:10:00,2025-10-10 18:18:00,36.6,walk_in,terminee
session_6321,hub_marrakech,hub_marrakech_borne_1,2025-10-10 18:42:00,2025-10-10 19:32:00,23.8,reservee,terminee
session_6322,hub_marrakech,hub_marrakech_borne_3,2025-10-10 13:41:00,2025-10-10 14:04:00,12.1,reservee,terminee
session_6323,hub_marrakech,hub_marrakech_borne_1,2025-10-11 16:24:00,2025-10-11 17:12:00,26.9,reservee,terminee
session_6324,hub_marrakech,hub_marrakech_borne_2,2025-10-11 13:51:00,2025-10-11 14:38:00,25.5,walk_in,terminee
session_6325,hub_marrakech,hub_marrakech_borne_1,2025-10-11 13:07:00,2025-10-11 14:07:00,36.6,walk_in,terminee
session_6326,hub_marrakech,hub_marrakech_borne_2,2025-10-11 14:20:00,2025-10-11 14:57:00,38.8,reservee,terminee
session_6327,hub_marrakech,hub_marrakech_borne_1,2025-10-11 11:01:00,2025-10-11 12:20:00,21.5,reservee,terminee
session_6328,hub_marrakech,hub_marrakech_borne_3,2025-10-12 09:45:00,2025-10-12 10:08:00,28.4,reservee,terminee
session_6329,hub_marrakech,hub_marrakech_borne_3,2025-10-12 17:12:00,2025-10-12 18:32:00,37.6,reservee,terminee
session_6330,hub_marrakech,hub_marrakech_borne_2,2025-10-12 17:45:00,2025-10-12 18:39:00,37.4,walk_in,terminee
session_6331,hub_marrakech,hub_marrakech_borne_1,2025-10-12 14:08:00,2025-10-12 14:34:00,35.6,reservee,terminee
session_6332,hub_marrakech,hub_marrakech_borne_6,2025-10-12 17:43:00,2025-10-12 18:11:00,8.8,walk_in,terminee
session_6333,hub_marrakech,hub_marrakech_borne_5,2025-10-13 19:54:00,2025-10-13 20:45:00,21.5,walk_in,terminee
session_6334,hub_marrakech,hub_marrakech_borne_5,2025-10-13 22:26:00,2025-10-13 23:17:00,21.6,walk_in,terminee
session_6335,hub_marrakech,hub_marrakech_borne_4,2025-10-13 16:36:00,2025-10-13 17:15:00,36.5,reservee,terminee
session_6336,hub_marrakech,hub_marrakech_borne_1,2025-10-13 18:40:00,2025-10-13 19:03:00,16.0,walk_in,terminee
session_6337,hub_marrakech,hub_marrakech_borne_6,2025-10-13 16:04:00,2025-10-13 16:38:00,30.4,reservee,terminee
session_6338,hub_marrakech,hub_marrakech_borne_1,2025-10-14 16:17:00,2025-10-14 17:32:00,31.9,walk_in,terminee
session_6339,hub_marrakech,hub_marrakech_borne_1,2025-10-14 16:33:00,2025-10-14 17:42:00,16.3,walk_in,terminee
session_6340,hub_marrakech,hub_marrakech_borne_3,2025-10-14 20:48:00,2025-10-14 22:00:00,22.6,reservee,terminee
session_6341,hub_marrakech,hub_marrakech_borne_3,2025-10-14 17:25:00,2025-10-14 18:26:00,33.0,reservee,terminee
session_6342,hub_marrakech,hub_marrakech_borne_5,2025-10-14 19:43:00,2025-10-14 20:17:00,22.3,reservee,terminee
session_6343,hub_marrakech,hub_marrakech_borne_3,2025-10-14 21:37:00,2025-10-14 22:27:00,22.1,walk_in,terminee
session_6344,hub_marrakech,hub_marrakech_borne_1,2025-10-14 18:31:00,2025-10-14 19:47:00,14.9,reservee,terminee
session_6345,hub_marrakech,hub_marrakech_borne_5,2025-10-14 14:31:00,2025-10-14 15:50:00,7.3,reservee,terminee
session_6346,hub_marrakech,hub_marrakech_borne_4,2025-10-15 18:54:00,2025-10-15 20:20:00,16.2,reservee,terminee
session_6347,hub_marrakech,hub_marrakech_borne_5,2025-10-15 19:33:00,2025-10-15 20:33:00,33.5,reservee,terminee
session_6348,hub_marrakech,hub_marrakech_borne_3,2025-10-16 22:42:00,2025-10-17 00:06:00,31.9,walk_in,terminee
session_6349,hub_marrakech,hub_marrakech_borne_2,2025-10-16 22:32:00,2025-10-16 23:54:00,6.3,reservee,terminee
session_6350,hub_marrakech,hub_marrakech_borne_2,2025-10-16 15:11:00,2025-10-16 15:57:00,6.2,reservee,terminee
session_6351,hub_marrakech,hub_marrakech_borne_6,2025-10-16 20:05:00,2025-10-16 21:27:00,36.0,walk_in,terminee
session_6352,hub_marrakech,hub_marrakech_borne_3,2025-10-16 18:28:00,2025-10-16 19:01:00,17.1,reservee,terminee
session_6353,hub_marrakech,hub_marrakech_borne_4,2025-10-16 20:23:00,2025-10-16 21:40:00,26.9,reservee,terminee
session_6354,hub_marrakech,hub_marrakech_borne_3,2025-10-16 10:14:00,2025-10-16 10:40:00,29.9,reservee,terminee
session_6355,hub_marrakech,hub_marrakech_borne_4,2025-10-16 13:28:00,2025-10-16 14:27:00,5.9,walk_in,terminee
session_6356,hub_marrakech,hub_marrakech_borne_3,2025-10-17 20:16:00,2025-10-17 21:04:00,28.2,walk_in,terminee
session_6357,hub_marrakech,hub_marrakech_borne_3,2025-10-17 14:37:00,2025-10-17 15:52:00,8.3,walk_in,terminee
session_6358,hub_marrakech,hub_marrakech_borne_4,2025-10-18 13:04:00,2025-10-18 14:11:00,22.9,reservee,terminee
session_6359,hub_marrakech,hub_marrakech_borne_6,2025-10-18 12:10:00,2025-10-18 13:04:00,37.2,walk_in,terminee
session_6360,hub_marrakech,hub_marrakech_borne_4,2025-10-18 16:03:00,2025-10-18 16:52:00,15.7,reservee,terminee
session_6361,hub_marrakech,hub_marrakech_borne_1,2025-10-19 11:21:00,2025-10-19 11:44:00,27.6,walk_in,terminee
session_6362,hub_marrakech,hub_marrakech_borne_5,2025-10-19 11:03:00,2025-10-19 11:47:00,13.3,reservee,terminee
session_6363,hub_marrakech,hub_marrakech_borne_6,2025-10-19 12:20:00,2025-10-19 12:49:00,11.8,walk_in,terminee
session_6364,hub_marrakech,hub_marrakech_borne_6,2025-10-19 11:13:00,2025-10-19 11:45:00,25.2,walk_in,terminee
session_6365,hub_marrakech,hub_marrakech_borne_4,2025-10-19 12:47:00,2025-10-19 13:41:00,39.6,walk_in,terminee
session_6366,hub_marrakech,hub_marrakech_borne_1,2025-10-19 08:33:00,2025-10-19 09:08:00,19.1,walk_in,terminee
session_6367,hub_marrakech,hub_marrakech_borne_5,2025-10-19 11:50:00,2025-10-19 12:28:00,37.2,reservee,terminee
session_6368,hub_marrakech,hub_marrakech_borne_6,2025-10-19 19:29:00,2025-10-19 20:54:00,14.7,walk_in,terminee
session_6369,hub_marrakech,hub_marrakech_borne_5,2025-10-19 14:24:00,2025-10-19 15:30:00,11.9,walk_in,terminee
session_6370,hub_marrakech,hub_marrakech_borne_2,2025-10-20 20:07:00,2025-10-20 21:10:00,40.0,reservee,terminee
session_6371,hub_marrakech,hub_marrakech_borne_2,2025-10-20 20:54:00,2025-10-20 22:19:00,6.0,walk_in,terminee
session_6372,hub_marrakech,hub_marrakech_borne_2,2025-10-20 13:20:00,2025-10-20 13:55:00,21.5,reservee,terminee
session_6373,hub_marrakech,hub_marrakech_borne_5,2025-10-21 22:29:00,2025-10-21 22:54:00,26.3,reservee,terminee
session_6374,hub_marrakech,hub_marrakech_borne_2,2025-10-21 14:26:00,2025-10-21 15:06:00,32.3,reservee,terminee
session_6375,hub_marrakech,hub_marrakech_borne_4,2025-10-21 17:06:00,2025-10-21 17:54:00,9.0,reservee,terminee
session_6376,hub_marrakech,hub_marrakech_borne_2,2025-10-21 12:00:00,2025-10-21 12:24:00,25.4,reservee,terminee
session_6377,hub_marrakech,hub_marrakech_borne_3,2025-10-21 21:52:00,2025-10-21 22:59:00,22.3,reservee,terminee
session_6378,hub_marrakech,hub_marrakech_borne_5,2025-10-22 21:14:00,2025-10-22 22:20:00,34.4,walk_in,terminee
session_6379,hub_marrakech,hub_marrakech_borne_2,2025-10-22 19:45:00,2025-10-22 21:10:00,10.6,reservee,terminee
session_6380,hub_marrakech,hub_marrakech_borne_4,2025-10-23 20:47:00,2025-10-23 21:27:00,25.4,walk_in,terminee
session_6381,hub_marrakech,hub_marrakech_borne_1,2025-10-23 16:19:00,2025-10-23 17:00:00,30.3,walk_in,terminee
session_6382,hub_marrakech,hub_marrakech_borne_5,2025-10-24 19:27:00,2025-10-24 20:31:00,11.2,reservee,terminee
session_6383,hub_marrakech,hub_marrakech_borne_5,2025-10-24 16:45:00,2025-10-24 18:13:00,39.6,reservee,terminee
session_6384,hub_marrakech,hub_marrakech_borne_6,2025-10-24 11:30:00,2025-10-24 11:52:00,39.2,walk_in,terminee
session_6385,hub_marrakech,hub_marrakech_borne_6,2025-10-24 17:20:00,2025-10-24 17:47:00,6.9,walk_in,terminee
session_6386,hub_marrakech,hub_marrakech_borne_3,2025-10-25 10:50:00,2025-10-25 11:34:00,12.3,walk_in,terminee
session_6387,hub_marrakech,hub_marrakech_borne_3,2025-10-25 13:42:00,2025-10-25 14:06:00,39.4,reservee,terminee
session_6388,hub_marrakech,hub_marrakech_borne_4,2025-10-25 12:00:00,2025-10-25 12:28:00,18.7,walk_in,terminee
session_6389,hub_marrakech,hub_marrakech_borne_2,2025-10-25 11:58:00,2025-10-25 13:05:00,8.5,walk_in,terminee
session_6390,hub_marrakech,hub_marrakech_borne_4,2025-10-25 14:32:00,2025-10-25 15:09:00,30.6,walk_in,terminee
session_6391,hub_marrakech,hub_marrakech_borne_5,2025-10-25 13:05:00,2025-10-25 13:53:00,34.4,reservee,terminee
session_6392,hub_marrakech,hub_marrakech_borne_5,2025-10-25 13:19:00,2025-10-25 14:02:00,9.7,reservee,terminee
session_6393,hub_marrakech,hub_marrakech_borne_3,2025-10-26 12:20:00,2025-10-26 12:56:00,36.0,reservee,terminee
session_6394,hub_marrakech,hub_marrakech_borne_5,2025-10-26 13:19:00,2025-10-26 13:56:00,10.8,reservee,terminee
session_6395,hub_marrakech,hub_marrakech_borne_5,2025-10-26 15:02:00,2025-10-26 15:53:00,14.3,walk_in,terminee
session_6396,hub_marrakech,hub_marrakech_borne_3,2025-10-26 10:03:00,2025-10-26 11:26:00,23.3,reservee,terminee
session_6397,hub_marrakech,hub_marrakech_borne_2,2025-10-26 13:46:00,2025-10-26 14:38:00,39.3,reservee,terminee
session_6398,hub_marrakech,hub_marrakech_borne_6,2025-10-26 06:30:00,2025-10-26 07:27:00,8.9,reservee,terminee
session_6399,hub_marrakech,hub_marrakech_borne_1,2025-10-26 13:54:00,2025-10-26 14:29:00,21.6,reservee,terminee
session_6400,hub_marrakech,hub_marrakech_borne_2,2025-10-26 07:56:00,2025-10-26 08:29:00,8.5,reservee,terminee
session_6401,hub_marrakech,hub_marrakech_borne_4,2025-10-27 15:00:00,2025-10-27 16:17:00,32.0,reservee,terminee
session_6402,hub_marrakech,hub_marrakech_borne_4,2025-10-27 21:01:00,2025-10-27 22:02:00,30.3,reservee,terminee
session_6403,hub_marrakech,hub_marrakech_borne_1,2025-10-27 14:15:00,2025-10-27 14:59:00,21.4,walk_in,terminee
session_6404,hub_marrakech,hub_marrakech_borne_2,2025-10-28 18:52:00,2025-10-28 19:43:00,31.5,reservee,terminee
session_6405,hub_marrakech,hub_marrakech_borne_6,2025-10-28 17:52:00,2025-10-28 19:01:00,7.1,reservee,terminee
session_6406,hub_marrakech,hub_marrakech_borne_5,2025-10-28 18:30:00,2025-10-28 19:32:00,33.7,walk_in,terminee
session_6407,hub_marrakech,hub_marrakech_borne_6,2025-10-28 13:40:00,2025-10-28 14:55:00,8.7,reservee,terminee
session_6408,hub_marrakech,hub_marrakech_borne_4,2025-10-28 15:21:00,2025-10-28 15:48:00,32.1,reservee,terminee
session_6409,hub_marrakech,hub_marrakech_borne_5,2025-10-29 18:13:00,2025-10-29 18:57:00,22.1,reservee,terminee
session_6410,hub_marrakech,hub_marrakech_borne_1,2025-10-29 20:02:00,2025-10-29 20:39:00,8.0,reservee,terminee
